donor_id,age_group,location,donor_type,donation_count,total_donations,average_donation,campaign_count,days_since_last_donation,days_since_first_donation,avg_days_between_donations,donations_last_30_days,revenue_last_30_days,donations_last_90_days,revenue_last_90_days,donations_last_365_days,revenue_last_365_days,donor_tenure_days,frequency_velocity_365d,monetary_velocity_365d,short_term_momentum,recency_tenure_ratio
DNR-00130,45-54,NC,Corporate,5.0,28873.98,5774.796,5.0,135.0,387.0,63.0,0.0,0.0,0.0,0.0,3.0,22356.670000000002,390,0.6,0.7742843210392195,0.0,0.34615384615384615
DNR-00131,45-54,GA,Individual,7.0,1546.31,220.90142857142857,7.0,493.0,1272.0,129.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1435,0.0,0.0,0.0,0.34355400696864113
DNR-00132,45-54,WA,Individual,4.0,712.14,178.035,4.0,67.0,499.0,144.0,0.0,0.0,1.0,287.22,2.0,414.54,689,0.5,0.5821046423456062,1.3333333333333333,0.09724238026124818
DNR-00133,55-64,CA,Individual,8.0,939.94,117.4925,8.0,1.0,314.0,44.714285714285715,1.0,84.5,3.0,367.13,8.0,939.94,369,1.0,1.0,1.3333333333333333,0.0027100271002710027
DNR-00134,45-54,IL,Individual,2.0,427.69,213.845,2.0,229.0,588.0,359.0,0.0,0.0,0.0,0.0,1.0,33.33,1224,0.5,0.07793027660221188,0.0,0.18709150326797386
DNR-00135,35-44,NC,Individual,7.0,2753.7799999999997,393.3971428571428,7.0,93.0,459.0,61.0,0.0,0.0,0.0,0.0,5.0,583.49,467,0.7142857142857143,0.2118869335967289,0.0,0.19914346895074947
DNR-00136,45-54,PA,Individual,5.0,225.29999999999998,45.059999999999995,5.0,224.0,773.0,137.25,0.0,0.0,0.0,0.0,2.0,41.0,1122,0.4,0.18197958277851756,0.0,0.19964349376114082
DNR-00137,25-34,IL,Individual,4.0,518.0699999999999,129.51749999999998,4.0,329.0,1012.0,227.66666666666666,0.0,0.0,0.0,0.0,1.0,20.86,1106,0.25,0.04026482907715174,0.0,0.2974683544303797
DNR-00138,25-34,CA,Individual,8.0,1984.0600000000002,248.00750000000002,8.0,97.0,1288.0,170.14285714285714,0.0,0.0,0.0,0.0,2.0,101.89,1354,0.25,0.05135429372095601,0.0,0.07163958641063516
DNR-00139,55-64,TX,Individual,3.0,158.13,52.71,3.0,126.0,302.0,88.0,0.0,0.0,0.0,0.0,3.0,158.13,305,1.0,1.0,0.0,0.4131147540983607
DNR-00140,35-44,CO,Individual,5.0,1191.99,238.398,5.0,620.0,1126.0,126.5,0.0,0.0,0.0,0.0,0.0,0.0,1434,0.0,0.0,0.0,0.43235704323570434
DNR-00141,35-44,IL,Major Donor,3.0,67428.83,22476.27666666667,3.0,369.0,561.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,619,0.0,0.0,0.0,0.5961227786752827
DNR-00142,35-44,PA,Individual,7.0,683.05,97.57857142857142,6.0,25.0,1483.0,243.0,1.0,77.4,1.0,77.4,3.0,481.5799999999999,1621,0.42857142857142855,0.7050435546446087,1.0,0.015422578655151141
DNR-00143,45-54,TX,Individual,7.0,570.3199999999999,81.4742857142857,7.0,161.0,1415.0,209.0,0.0,0.0,0.0,0.0,2.0,122.14,1459,0.2857142857142857,0.21416047131434987,0.0,0.11034955448937629
DNR-00144,18-24,IL,Individual,8.0,2907.22,363.4025,8.0,148.0,1238.0,155.71428571428572,0.0,0.0,0.0,0.0,2.0,2228.92,1265,0.25,0.7666843238557798,0.0,0.11699604743083004
DNR-00145,45-54,GA,Foundation,5.0,106598.5,21319.7,5.0,85.0,337.0,63.0,0.0,0.0,1.0,21654.15,5.0,106598.5,398,1.0,1.0,0.6666666666666666,0.2135678391959799
DNR-00146,45-54,GA,Corporate,9.0,49822.5,5535.833333333333,9.0,204.0,1492.0,161.0,0.0,0.0,0.0,0.0,3.0,10757.25,1616,0.3333333333333333,0.21591148577449948,0.0,0.12623762376237624
DNR-00147,25-34,NY,Individual,8.0,5123.820000000001,640.4775000000001,8.0,249.0,797.0,78.28571428571429,0.0,0.0,0.0,0.0,5.0,5003.94,846,0.625,0.9766033935618346,0.0,0.29432624113475175
DNR-00148,35-44,CA,Foundation,3.0,16240.61,5413.536666666667,3.0,85.0,1100.0,507.5,0.0,0.0,1.0,7523.11,2.0,12661.06,1309,0.6666666666666666,0.7795926384538511,1.3333333333333333,0.06493506493506493
DNR-00149,45-54,WA,Individual,8.0,3062.24,382.78,8.0,16.0,672.0,93.71428571428571,1.0,42.52,2.0,121.66,4.0,1489.0200000000002,1006,0.5,0.4862518940383511,1.6,0.015904572564612324
DNR-00150,55-64,IL,Individual,5.0,298.3,59.660000000000004,5.0,73.0,1074.0,250.25,0.0,0.0,1.0,62.27,1.0,62.27,1717,0.2,0.20874958095876633,2.0,0.0425160163075131
DNR-00151,25-34,OH,Major Donor,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1652,0.0,0.0,0.0,1.0
DNR-00152,45-54,NC,Individual,7.0,330.11,47.15857142857143,7.0,39.0,530.0,81.83333333333333,0.0,0.0,1.0,48.03,5.0,271.56,585,0.7142857142857143,0.8226348792826633,0.6666666666666666,0.06666666666666667
DNR-00153,35-44,MI,Individual,7.0,654.23,93.46142857142857,7.0,223.0,1018.0,132.5,0.0,0.0,0.0,0.0,2.0,90.5,1047,0.2857142857142857,0.13833055653210644,0.0,0.21298949379178606
DNR-00154,45-54,MI,Individual,2.0,181.62,90.81,2.0,260.0,412.0,152.0,0.0,0.0,0.0,0.0,1.0,94.6,948,0.5,0.5208677458429688,0.0,0.2742616033755274
DNR-00155,55-64,WA,Individual,8.0,633.01,79.12625,8.0,71.0,291.0,31.428571428571427,0.0,0.0,1.0,17.04,8.0,633.01,311,1.0,1.0,0.4444444444444444,0.2282958199356913
DNR-00156,25-34,FL,Individual,4.0,305.79,76.4475,4.0,655.0,1386.0,243.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1394,0.0,0.0,0.0,0.46987087517934
DNR-00157,25-34,OH,Individual,3.0,401.99,133.99666666666667,3.0,1167.0,1306.0,69.5,0.0,0.0,0.0,0.0,0.0,0.0,1471,0.0,0.0,0.0,0.7933378653976887
DNR-00158,35-44,NY,Individual,5.0,651.52,130.304,5.0,325.0,754.0,107.25,0.0,0.0,0.0,0.0,1.0,13.12,904,0.2,0.02013752455795678,0.0,0.35951327433628316
DNR-00159,35-44,GA,Individual,3.0,344.06,114.68666666666667,3.0,236.0,629.0,196.5,0.0,0.0,0.0,0.0,1.0,227.76,1352,0.3333333333333333,0.6619775620531302,0.0,0.17455621301775148
DNR-00160,65+,WA,Individual,5.0,342.18,68.436,5.0,975.0,1414.0,109.75,0.0,0.0,0.0,0.0,0.0,0.0,1681,0.0,0.0,0.0,0.5800118976799524
DNR-00161,65+,OH,Individual,6.0,1803.43,300.57166666666666,6.0,29.0,420.0,78.2,1.0,45.17,1.0,45.17,4.0,1448.94,619,0.6666666666666666,0.8034356753519682,0.8,0.046849757673667204
DNR-00162,45-54,IL,Individual,5.0,540.64,108.128,5.0,233.0,1531.0,324.5,0.0,0.0,0.0,0.0,1.0,10.65,1591,0.2,0.019698875406925127,0.0,0.1464487743557511
DNR-00163,18-24,IL,Individual,3.0,477.29999999999995,159.1,3.0,3.0,81.0,39.0,1.0,333.28,3.0,477.29999999999995,3.0,477.29999999999995,134,1.0,1.0,3.0,0.022388059701492536
DNR-00164,45-54,IL,Individual,3.0,187.85000000000002,62.616666666666674,3.0,203.0,523.0,160.0,0.0,0.0,0.0,0.0,1.0,72.98,608,0.3333333333333333,0.3885014639339899,0.0,0.3338815789473684
DNR-00165,45-54,CO,Individual,8.0,586.37,73.29625,7.0,281.0,765.0,69.14285714285714,0.0,0.0,0.0,0.0,2.0,224.18,927,0.25,0.38231833142896127,0.0,0.30312837108953616
DNR-00166,35-44,GA,Foundation,2.0,6254.27,3127.135,2.0,793.0,797.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1002,0.0,0.0,0.0,0.7914171656686627
DNR-00167,18-24,OH,Individual,8.0,2355.2000000000003,294.40000000000003,8.0,175.0,878.0,100.42857142857143,0.0,0.0,0.0,0.0,3.0,110.71000000000001,930,0.375,0.04700662364130435,0.0,0.1881720430107527
DNR-00168,25-34,CA,Individual,6.0,669.42,111.57,6.0,27.0,317.0,58.0,2.0,87.88,2.0,87.88,6.0,669.42,322,1.0,1.0,1.1428571428571428,0.08385093167701864
DNR-00169,55-64,MI,Foundation,4.0,45834.08,11458.52,4.0,740.0,1164.0,141.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1358,0.0,0.0,0.0,0.5449189985272459
DNR-00170,65+,WA,Foundation,9.0,108264.90000000001,12029.433333333334,9.0,51.0,544.0,61.625,0.0,0.0,2.0,36367.68,6.0,86414.62,624,0.6666666666666666,0.7981776180461072,1.1428571428571428,0.08173076923076923
DNR-00171,18-24,TX,Individual,4.0,2226.9,556.725,4.0,4.0,40.0,12.0,2.0,149.32999999999998,4.0,2226.9,4.0,2226.9,144,1.0,1.0,3.2,0.027777777777777776
DNR-00172,35-44,IL,Individual,2.0,158.64000000000001,79.32000000000001,2.0,62.0,300.0,238.0,0.0,0.0,1.0,96.65,2.0,158.64000000000001,863,1.0,1.0,1.3333333333333333,0.07184241019698726
DNR-00173,35-44,GA,Major Donor,5.0,86697.03,17339.406,5.0,87.0,1256.0,292.25,0.0,0.0,1.0,19457.59,3.0,53202.62,1455,0.6,0.6136613907073865,1.0,0.05979381443298969
DNR-00174,35-44,PA,Individual,5.0,621.09,124.218,5.0,321.0,1550.0,307.25,0.0,0.0,0.0,0.0,2.0,491.75,1640,0.4,0.7917532080696839,0.0,0.19573170731707318
DNR-00175,25-34,OH,Individual,4.0,480.43,120.1075,4.0,45.0,385.0,113.33333333333333,0.0,0.0,1.0,355.5,3.0,456.67,454,0.75,0.9505443040609455,1.0,0.09911894273127753
DNR-00176,45-54,OH,Individual,5.0,1840.98,368.196,5.0,94.0,301.0,51.75,0.0,0.0,0.0,0.0,5.0,1840.9800000000002,406,1.0,1.0000000000000002,0.0,0.2315270935960591
DNR-00177,18-24,CA,Individual,1.0,108.61,108.61,1.0,140.0,140.0,,0.0,0.0,0.0,0.0,1.0,108.61,160,1.0,1.0,0.0,0.875
DNR-00178,25-34,OH,Individual,5.0,817.05,163.41,5.0,287.0,1019.0,183.0,0.0,0.0,0.0,0.0,1.0,87.2,1182,0.2,0.1067254146013096,0.0,0.2428087986463621
DNR-00179,65+,WA,Individual,4.0,2287.38,571.845,4.0,16.0,29.0,4.333333333333333,4.0,2287.3800000000006,4.0,2287.3800000000006,4.0,2287.3800000000006,55,1.0,1.0000000000000002,3.2,0.2909090909090909
DNR-00180,35-44,FL,Individual,7.0,2651.23,378.7471428571429,7.0,1.0,35.0,5.666666666666667,6.0,489.0799999999999,7.0,2651.2300000000005,7.0,2651.2300000000005,46,1.0,1.0000000000000002,3.5,0.021739130434782608
DNR-00181,55-64,WA,Individual,4.0,2653.0600000000004,663.2650000000001,4.0,375.0,730.0,118.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,765,0.0,0.0,0.0,0.49019607843137253
DNR-00182,25-34,NC,Individual,4.0,491.45,122.8625,4.0,24.0,869.0,281.6666666666667,1.0,30.54,1.0,30.54,1.0,30.54,921,0.25,0.062142639129107745,2.0,0.026058631921824105
DNR-00183,35-44,CO,Corporate,5.0,28886.909999999996,5777.382,5.0,53.0,1125.0,268.0,0.0,0.0,1.0,3803.92,1.0,3803.92,1558,0.2,0.1316831741435827,2.0,0.03401797175866496
DNR-00184,65+,MI,Individual,4.0,2870.23,717.5575,4.0,391.0,775.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,834,0.0,0.0,0.0,0.46882494004796166
DNR-00185,25-34,NC,Individual,9.0,747.02,83.00222222222222,8.0,21.0,190.0,21.125,1.0,15.82,3.0,50.940000000000005,9.0,747.02,190,1.0,1.0,1.2,0.11052631578947368
DNR-00186,25-34,CA,Individual,2.0,153.65,76.825,2.0,959.0,1098.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,1798,0.0,0.0,0.0,0.5333704115684094
DNR-00187,45-54,TX,Foundation,1.0,11962.93,11962.93,1.0,65.0,65.0,,0.0,0.0,1.0,11962.93,1.0,11962.93,881,1.0,1.0,2.0,0.07377979568671963
DNR-00188,35-44,CO,Foundation,5.0,70989.61,14197.922,5.0,90.0,802.0,178.0,0.0,0.0,1.0,10787.65,2.0,24762.05,806,0.4,0.34881231211158925,1.3333333333333333,0.11166253101736973
DNR-00189,35-44,GA,Individual,4.0,1997.66,499.415,4.0,501.0,812.0,103.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1267,0.0,0.0,0.0,0.39542225730071034
DNR-00190,25-34,FL,Individual,4.0,1153.6399999999999,288.40999999999997,4.0,867.0,1309.0,147.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1327,0.0,0.0,0.0,0.653353428786737
DNR-00191,55-64,CA,Individual,6.0,823.75,137.29166666666666,4.0,152.0,594.0,88.4,0.0,0.0,0.0,0.0,2.0,155.02,599,0.3333333333333333,0.18818816388467377,0.0,0.25375626043405675
DNR-00192,55-64,PA,Individual,5.0,956.04,191.208,5.0,533.0,1242.0,177.25,0.0,0.0,0.0,0.0,0.0,0.0,1261,0.0,0.0,0.0,0.422680412371134
DNR-00193,55-64,IL,Individual,5.0,359.6,71.92,5.0,18.0,210.0,48.0,1.0,154.03,2.0,206.43,5.0,359.6,213,1.0,1.0,1.3333333333333333,0.08450704225352113
DNR-00194,45-54,WA,Individual,5.0,264.48,52.896,5.0,11.0,326.0,78.75,1.0,34.37,2.0,114.44999999999999,5.0,264.48,340,1.0,1.0,1.3333333333333333,0.03235294117647059
DNR-00195,35-44,GA,Corporate,11.0,63001.96,5727.450909090909,11.0,13.0,757.0,74.4,1.0,5600.21,3.0,15240.14,7.0,30574.02,824,0.6363636363636364,0.485286806950133,1.5,0.015776699029126214
DNR-00196,55-64,OH,Individual,4.0,657.38,164.345,4.0,128.0,1113.0,328.3333333333333,0.0,0.0,0.0,0.0,1.0,84.2,1120,0.25,0.1280842130883203,0.0,0.11428571428571428
DNR-00197,55-64,CO,Foundation,3.0,41255.93,13751.976666666667,3.0,104.0,891.0,393.5,0.0,0.0,0.0,0.0,2.0,37703.07,894,0.6666666666666666,0.9138824406576218,0.0,0.116331096196868
DNR-00198,25-34,OH,Individual,4.0,232.98000000000002,58.245000000000005,4.0,331.0,1009.0,226.0,0.0,0.0,0.0,0.0,1.0,94.45,1337,0.25,0.40539960511631895,0.0,0.2475691847419596
DNR-00199,35-44,OH,Individual,6.0,1269.81,211.635,6.0,240.0,1726.0,297.2,0.0,0.0,0.0,0.0,1.0,10.26,1737,0.16666666666666666,0.008079948968743355,0.0,0.1381692573402418
DNR-00200,55-64,WA,Major Donor,3.0,79075.88,26358.626666666667,3.0,49.0,609.0,280.0,0.0,0.0,1.0,5900.21,2.0,35975.32,1036,0.6666666666666666,0.4549468181700918,1.3333333333333333,0.0472972972972973
DNR-00201,18-24,NC,Individual,5.0,1734.94,346.988,5.0,0.0,1309.0,327.25,1.0,1367.79,2.0,1446.59,2.0,1446.59,1515,0.4,0.8337982869724601,2.6666666666666665,0.0
DNR-00202,25-34,GA,Individual,6.0,755.56,125.92666666666666,6.0,25.0,519.0,98.8,1.0,33.73,1.0,33.73,5.0,732.77,618,0.8333333333333334,0.9698369421356345,0.6666666666666666,0.040453074433656956
DNR-00203,35-44,CO,Individual,5.0,255.28,51.056,5.0,473.0,1499.0,256.5,0.0,0.0,0.0,0.0,0.0,0.0,1622,0.0,0.0,0.0,0.2916152897657213
DNR-00204,45-54,TX,Individual,6.0,631.24,105.20666666666666,5.0,347.0,1147.0,160.0,0.0,0.0,0.0,0.0,1.0,13.02,1531,0.16666666666666666,0.020626069323870476,0.0,0.22664924885695623
DNR-00205,65+,PA,Individual,5.0,618.82,123.76400000000001,5.0,214.0,1374.0,290.0,0.0,0.0,0.0,0.0,2.0,120.27000000000001,1673,0.4,0.19435377007853658,0.0,0.127913927077107
DNR-00206,45-54,PA,Individual,4.0,256.97,64.2425,4.0,305.0,372.0,22.333333333333332,0.0,0.0,0.0,0.0,2.0,134.03,550,0.5,0.5215783943651009,0.0,0.5545454545454546
DNR-00207,45-54,PA,Individual,8.0,1231.98,153.9975,7.0,14.0,78.0,9.142857142857142,2.0,315.90000000000003,8.0,1231.98,8.0,1231.98,81,1.0,1.0,3.5555555555555554,0.1728395061728395
DNR-00208,55-64,NC,Individual,3.0,504.78000000000003,168.26000000000002,3.0,27.0,426.0,199.5,1.0,53.22,1.0,53.22,2.0,129.37,543,0.6666666666666666,0.25628986885375804,1.3333333333333333,0.049723756906077346
DNR-00209,25-34,WA,Individual,7.0,2649.2799999999997,378.4685714285714,7.0,80.0,1354.0,212.33333333333334,0.0,0.0,1.0,82.52,1.0,82.52,1753,0.14285714285714285,0.031148085517574586,2.0,0.045636052481460354
DNR-00210,45-54,OH,Major Donor,4.0,104711.38,26177.845,4.0,109.0,561.0,150.66666666666666,0.0,0.0,0.0,0.0,3.0,78845.99,1238,0.75,0.7529839641116371,0.0,0.08804523424878836
DNR-00211,45-54,CA,Individual,3.0,257.85,85.95,3.0,278.0,1415.0,568.5,0.0,0.0,0.0,0.0,1.0,94.5,1625,0.3333333333333333,0.3664921465968586,0.0,0.17107692307692307
DNR-00212,35-44,NY,Individual,6.0,671.7,111.95,6.0,297.0,837.0,108.0,0.0,0.0,0.0,0.0,1.0,23.5,918,0.16666666666666666,0.03498585678130117,0.0,0.3235294117647059
DNR-00213,18-24,PA,Individual,3.0,153.72,51.24,3.0,459.0,1649.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,1732,0.0,0.0,0.0,0.26501154734411086
DNR-00214,25-34,OH,Individual,3.0,727.4200000000001,242.47333333333336,3.0,4.0,938.0,467.0,1.0,452.22,1.0,452.22,1.0,452.22,1059,0.3333333333333333,0.6216766104863765,2.0,0.003777148253068933
DNR-00215,25-34,TX,Individual,10.0,1510.48,151.048,9.0,90.0,561.0,52.333333333333336,0.0,0.0,1.0,27.44,8.0,1114.71,667,0.8,0.7379839521211801,0.4444444444444444,0.13493253373313344
DNR-00216,35-44,WA,Individual,3.0,379.65,126.55,3.0,60.0,1533.0,736.5,0.0,0.0,1.0,335.84,1.0,335.84,1665,0.3333333333333333,0.8846042407480574,2.0,0.036036036036036036
DNR-00217,45-54,FL,Individual,7.0,638.89,91.27,7.0,489.0,1302.0,135.5,0.0,0.0,0.0,0.0,0.0,0.0,1333,0.0,0.0,0.0,0.3668417104276069
DNR-00218,35-44,WA,Individual,8.0,968.92,121.115,7.0,39.0,795.0,108.0,0.0,0.0,1.0,278.44,2.0,658.95,882,0.25,0.68008710729472,1.3333333333333333,0.04421768707482993
DNR-00219,35-44,IL,Corporate,7.0,43812.55,6258.935714285714,7.0,636.0,1445.0,134.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1807,0.0,0.0,0.0,0.3519645821804095
DNR-00220,18-24,PA,Individual,1.0,1035.59,1035.59,1.0,179.0,179.0,,0.0,0.0,0.0,0.0,1.0,1035.59,439,1.0,1.0,0.0,0.40774487471526194
DNR-00221,65+,CO,Individual,1.0,212.63,212.63,1.0,224.0,224.0,,0.0,0.0,0.0,0.0,1.0,212.63,623,1.0,1.0,0.0,0.3595505617977528
DNR-00222,35-44,OH,Individual,4.0,288.96999999999997,72.24249999999999,4.0,53.0,1294.0,413.6666666666667,0.0,0.0,1.0,46.82,1.0,46.82,1314,0.25,0.16202373948852825,2.0,0.04033485540334855
DNR-00223,25-34,MI,Individual,9.0,3309.92,367.7688888888889,9.0,2.0,74.0,9.0,3.0,176.3,9.0,3309.92,9.0,3309.92,79,1.0,1.0,3.6,0.02531645569620253
DNR-00224,65+,IL,Individual,4.0,587.71,146.9275,4.0,175.0,1070.0,298.3333333333333,0.0,0.0,0.0,0.0,1.0,93.1,1091,0.25,0.1584114614350615,0.0,0.1604032997250229
DNR-00225,45-54,IL,Major Donor,4.0,98767.49,24691.8725,4.0,260.0,1724.0,488.0,0.0,0.0,0.0,0.0,1.0,3413.72,1782,0.25,0.034563194832631663,0.0,0.14590347923681257
DNR-00226,45-54,CO,Individual,2.0,80.22,40.11,2.0,356.0,1179.0,823.0,0.0,0.0,0.0,0.0,1.0,46.58,1810,0.5,0.5806532036898528,0.0,0.19668508287292819
DNR-00227,45-54,IL,Corporate,3.0,15153.49,5051.163333333333,3.0,671.0,1152.0,240.5,0.0,0.0,0.0,0.0,0.0,0.0,1726,0.0,0.0,0.0,0.3887601390498262
DNR-00228,45-54,PA,Individual,6.0,367.71,61.285,6.0,1.0,112.0,22.2,2.0,100.83,5.0,327.06,6.0,367.71000000000004,238,1.0,1.0000000000000002,2.857142857142857,0.004201680672268907
DNR-00229,45-54,WA,Individual,7.0,344.23,49.175714285714285,7.0,43.0,1240.0,199.5,0.0,0.0,1.0,94.31,5.0,253.10000000000002,1378,0.7142857142857143,0.7352642128809227,0.6666666666666666,0.031204644412191583
DNR-00230,45-54,TX,Individual,7.0,1475.85,210.83571428571426,7.0,18.0,277.0,43.166666666666664,1.0,74.19,3.0,480.97,7.0,1475.8500000000001,279,1.0,1.0000000000000002,1.5,0.06451612903225806
DNR-00231,45-54,NY,Individual,6.0,1545.1399999999999,257.5233333333333,6.0,45.0,216.0,34.2,0.0,0.0,3.0,924.29,6.0,1545.1399999999999,540,1.0,1.0,1.7142857142857142,0.08333333333333333
DNR-00232,18-24,PA,Individual,3.0,447.27,149.09,3.0,305.0,967.0,331.0,0.0,0.0,0.0,0.0,1.0,352.85,1194,0.3333333333333333,0.7888970867708543,0.0,0.2554438860971524
DNR-00233,65+,PA,Individual,4.0,253.20000000000002,63.300000000000004,3.0,36.0,211.0,58.333333333333336,0.0,0.0,2.0,115.83,4.0,253.20000000000005,327,1.0,1.0000000000000002,1.6,0.11009174311926606
DNR-00234,25-34,NC,Individual,5.0,988.8699999999999,197.77399999999997,4.0,61.0,274.0,53.25,0.0,0.0,1.0,822.8,5.0,988.8699999999999,296,1.0,1.0,0.6666666666666666,0.20608108108108109
DNR-00235,45-54,IL,Major Donor,6.0,193882.88,32313.813333333335,6.0,3.0,32.0,5.8,5.0,162168.05,6.0,193882.87999999998,6.0,193882.87999999998,32,1.0,0.9999999999999999,3.4285714285714284,0.09375
DNR-00236,65+,GA,Individual,7.0,767.3199999999999,109.61714285714285,6.0,1.0,96.0,15.833333333333334,2.0,51.59,6.0,710.1600000000001,7.0,767.3199999999999,126,1.0,1.0,3.0,0.007936507936507936
DNR-00237,55-64,CA,Individual,3.0,2680.29,893.43,3.0,53.0,120.0,33.5,0.0,0.0,1.0,2332.49,3.0,2680.29,175,1.0,1.0,1.0,0.3028571428571429
DNR-00238,25-34,FL,Foundation,8.0,99939.81,12492.47625,7.0,86.0,740.0,93.42857142857143,0.0,0.0,2.0,34130.89,4.0,61299.32,867,0.5,0.6133623828182183,1.6,0.09919261822376009
DNR-00239,45-54,OH,Individual,8.0,2500.54,312.5675,7.0,4.0,61.0,8.142857142857142,6.0,2124.44,8.0,2500.54,8.0,2500.54,65,1.0,1.0,3.5555555555555554,0.06153846153846154
DNR-00240,35-44,OH,Individual,5.0,2771.38,554.2760000000001,5.0,29.0,92.0,15.75,1.0,54.24,3.0,563.28,5.0,2771.38,94,1.0,1.0,2.0,0.30851063829787234
DNR-00241,25-34,PA,Individual,3.0,190.65,63.550000000000004,3.0,79.0,1381.0,651.0,0.0,0.0,1.0,64.8,2.0,149.47,1798,0.6666666666666666,0.7840020980854969,1.3333333333333333,0.0439377085650723
DNR-00242,25-34,OH,Individual,8.0,1874.45,234.30625,8.0,105.0,415.0,44.285714285714285,0.0,0.0,0.0,0.0,6.0,1826.84,449,0.75,0.9746005494945184,0.0,0.23385300668151449
DNR-00243,35-44,WA,Individual,9.0,2774.5,308.27777777777777,8.0,7.0,132.0,15.625,2.0,2270.2999999999997,4.0,2410.66,9.0,2774.4999999999995,142,1.0,0.9999999999999999,1.6,0.04929577464788732
DNR-00244,45-54,NC,Individual,7.0,443.13,63.30428571428571,7.0,117.0,955.0,139.66666666666666,0.0,0.0,0.0,0.0,4.0,183.35,1348,0.5714285714285714,0.41376119874528916,0.0,0.08679525222551929
DNR-00245,25-34,CA,Corporate,5.0,34888.42,6977.683999999999,5.0,109.0,1055.0,236.5,0.0,0.0,0.0,0.0,1.0,7989.33,1155,0.2,0.22899661262963472,0.0,0.09437229437229437
DNR-00246,65+,IL,Individual,8.0,1184.49,148.06125,8.0,96.0,457.0,51.57142857142857,0.0,0.0,0.0,0.0,6.0,1048.7,525,0.75,0.8853599439421186,0.0,0.18285714285714286
DNR-00247,25-34,NY,Individual,4.0,229.28,57.32,4.0,13.0,369.0,118.66666666666667,1.0,50.39,2.0,118.57000000000001,3.0,205.98000000000002,497,0.75,0.8983775296580601,2.0,0.026156941649899398
DNR-00248,25-34,FL,Major Donor,5.0,90006.92,18001.384,5.0,45.0,1018.0,243.25,0.0,0.0,1.0,18655.02,2.0,31200.27,1203,0.4,0.34664301367050443,1.3333333333333333,0.03740648379052369
DNR-00249,35-44,WA,Individual,7.0,1992.7700000000002,284.6814285714286,6.0,90.0,715.0,104.16666666666667,0.0,0.0,1.0,351.1,5.0,1769.7400000000002,726,0.7142857142857143,0.888080410684625,0.6666666666666666,0.12396694214876033
DNR-00250,45-54,MI,Individual,7.0,2417.82,345.40285714285716,7.0,58.0,274.0,36.0,0.0,0.0,1.0,41.84,7.0,2417.8199999999997,305,1.0,0.9999999999999998,0.5,0.1901639344262295
DNR-00251,55-64,WA,Individual,6.0,1515.14,252.52333333333334,5.0,30.0,262.0,46.4,1.0,27.85,2.0,70.07,6.0,1515.14,306,1.0,1.0,1.1428571428571428,0.09803921568627451
DNR-00252,45-54,IL,Individual,8.0,685.45,85.68125,8.0,144.0,1482.0,191.14285714285714,0.0,0.0,0.0,0.0,1.0,82.59,1624,0.125,0.12049018892698227,0.0,0.08866995073891626
DNR-00253,25-34,GA,Individual,3.0,2224.54,741.5133333333333,3.0,253.0,1747.0,747.0,0.0,0.0,0.0,0.0,1.0,2028.2,1759,0.3333333333333333,0.9117390561644205,0.0,0.14383172256964183
DNR-00254,25-34,WA,Corporate,3.0,19715.06,6571.686666666667,3.0,235.0,449.0,107.0,0.0,0.0,0.0,0.0,2.0,15377.42,1343,0.6666666666666666,0.7799834238394404,0.0,0.17498138495904692
DNR-00255,65+,PA,Individual,7.0,1028.13,146.8757142857143,6.0,56.0,1074.0,169.66666666666666,0.0,0.0,2.0,124.31,2.0,124.31,1074,0.2857142857142857,0.1209088344859113,2.6666666666666665,0.0521415270018622
DNR-00256,25-34,CA,Individual,5.0,441.22,88.244,5.0,536.0,1532.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,1702,0.0,0.0,0.0,0.31492361927144535
DNR-00257,25-34,FL,Individual,4.0,890.73,222.6825,4.0,30.0,45.0,5.0,1.0,53.51,4.0,890.73,4.0,890.73,90,1.0,1.0,3.2,0.3333333333333333
DNR-00258,65+,NY,Individual,8.0,4206.2300000000005,525.7787500000001,8.0,23.0,507.0,69.14285714285714,1.0,39.03,1.0,39.03,5.0,357.13999999999993,512,0.625,0.08490738737539313,0.6666666666666666,0.044921875
DNR-00259,65+,MI,Individual,1.0,21.22,21.22,1.0,173.0,173.0,,0.0,0.0,0.0,0.0,1.0,21.22,215,1.0,1.0,0.0,0.8046511627906977
DNR-00260,55-64,FL,Individual,4.0,208.35000000000002,52.087500000000006,4.0,40.0,1335.0,431.6666666666667,0.0,0.0,1.0,39.81,1.0,39.81,1406,0.25,0.19107271418286537,2.0,0.02844950213371266
