donation_id,donor_id,donation_date,amount,campaign_id
DON-000447,DNR-06512,2023-10-26,88.61,CMP-0073
DON-000448,DNR-00865,2021-12-24,30.17,CMP-0067
DON-000449,DNR-05562,2025-03-08,10.08,CMP-0072
DON-000450,DNR-04297,2025-06-19,61.33,CMP-0011
DON-000451,DNR-02112,2025-07-13,60.78,CMP-0041
DON-000452,DNR-07697,2024-09-19,13015.37,CMP-0089
DON-000453,DNR-08903,2025-12-19,99.39,CMP-0087
DON-000454,DNR-09966,2025-09-15,32.29,CMP-0021
DON-000455,DNR-04659,2024-03-26,21.78,CMP-0056
DON-000456,DNR-02746,2021-08-15,56.0,CMP-0019
DON-000457,DNR-00368,2025-07-18,181.8,CMP-0053
DON-000458,DNR-01249,2024-02-06,54.84,CMP-0064
DON-000459,DNR-03095,2023-09-22,4454.15,CMP-0023
DON-000460,DNR-06266,2024-07-31,2286.2,CMP-0025
DON-000461,DNR-03581,2025-11-23,35.82,CMP-0092
DON-000462,DNR-01081,2025-09-24,89.59,CMP-0050
DON-000463,DNR-00791,2023-08-18,84.54,CMP-0087
DON-000464,DNR-03792,2023-07-16,43.63,CMP-0037
DON-000465,DNR-01423,2025-07-06,32.48,CMP-0084
DON-000466,DNR-07044,2023-09-13,70.93,CMP-0081
DON-000467,DNR-09911,2025-01-01,52.41,CMP-0071
DON-000468,DNR-08853,2025-02-27,37230.16,CMP-0088
DON-000469,DNR-01095,2025-08-22,93.68,CMP-0063
DON-000470,DNR-06770,2025-07-25,2066.24,CMP-0059
DON-000471,DNR-03935,2024-11-15,95.87,CMP-0049
DON-000472,DNR-05098,2024-08-01,39.77,CMP-0008
DON-000473,DNR-03409,2024-04-28,301.71,CMP-0079
DON-000474,DNR-05421,2023-08-04,79.44,CMP-0093
DON-000475,DNR-01820,2022-04-29,9066.55,CMP-0018
DON-000476,DNR-06256,2025-11-06,38.36,CMP-0027
DON-000477,DNR-03851,2022-05-19,13896.55,CMP-0094
DON-000478,DNR-02217,2024-03-11,26.97,CMP-0011
DON-000479,DNR-03372,2025-08-04,6947.79,CMP-0009
DON-000480,DNR-05101,2025-11-27,77.2,CMP-0004
DON-000481,DNR-07611,2025-02-14,32.54,CMP-0056
DON-000482,DNR-02272,2025-01-31,49.6,CMP-0092
DON-000483,DNR-01739,2024-05-07,21.1,CMP-0039
DON-000484,DNR-05009,2024-11-09,12460.29,CMP-0021
DON-000485,DNR-01760,2024-04-05,1624.97,CMP-0032
DON-000486,DNR-04178,2025-01-22,72.75,CMP-0075
DON-000487,DNR-07432,2025-09-12,62.48,CMP-0007
DON-000488,DNR-07157,2025-10-12,3608.32,CMP-0062
DON-000489,DNR-02767,2024-02-14,2093.42,CMP-0005
DON-000490,DNR-02584,2024-04-18,7535.01,CMP-0100
DON-000491,DNR-05919,2024-07-02,50.86,CMP-0099
DON-000492,DNR-01830,2023-11-08,26.27,CMP-0034
DON-000493,DNR-08696,2025-04-23,17.62,CMP-0086
DON-000494,DNR-09658,2025-12-14,243.29,CMP-0011
DON-000495,DNR-06293,2024-05-04,16.05,CMP-0091
DON-000496,DNR-09568,2024-01-20,83.48,CMP-0085
DON-000497,DNR-04804,2025-06-19,79.07,CMP-0019
DON-000498,DNR-03904,2025-12-16,33.2,CMP-0048
DON-000499,DNR-02784,2025-02-03,491.32,CMP-0095
DON-000500,DNR-08624,2023-04-02,12892.36,CMP-0047
DON-000501,DNR-05411,2025-07-10,10.84,CMP-0009
DON-000502,DNR-08227,2025-08-01,53.93,CMP-0088
DON-000503,DNR-05680,2025-12-23,90.4,CMP-0039
DON-000504,DNR-06157,2024-07-17,1997.22,CMP-0079
DON-000505,DNR-03744,2024-03-02,78.29,CMP-0044
DON-000506,DNR-00729,2025-09-18,379.07,CMP-0008
DON-000507,DNR-05073,2024-05-23,91.03,CMP-0005
DON-000508,DNR-08115,2023-02-04,86.56,CMP-0006
DON-000509,DNR-04067,2025-08-10,29.94,CMP-0039
DON-000510,DNR-00207,2025-12-13,21.48,CMP-0088
DON-000511,DNR-01439,2023-11-25,240.02,CMP-0042
DON-000512,DNR-02908,2025-04-07,68.28,CMP-0092
DON-000513,DNR-08239,2025-11-17,2247.95,CMP-0017
DON-000514,DNR-09201,2025-12-01,4296.32,CMP-0088
DON-000515,DNR-08227,2024-11-18,2418.94,CMP-0088
DON-000516,DNR-00856,2023-10-12,256.5,CMP-0066
DON-000517,DNR-01151,2025-04-28,52.13,CMP-0089
DON-000518,DNR-05327,2024-06-21,370.94,CMP-0011
DON-000519,DNR-06904,2023-06-16,62.4,CMP-0039
DON-000520,DNR-00707,2025-08-25,94.08,CMP-0031
DON-000521,DNR-06358,2022-09-04,11.27,CMP-0073
DON-000522,DNR-06071,2023-02-17,47.2,CMP-0010
DON-000523,DNR-03590,2024-01-19,47.38,CMP-0025
DON-000524,DNR-03070,2023-01-12,43.43,CMP-0010
DON-000525,DNR-08369,2024-11-26,64.63,CMP-0009
DON-000526,DNR-09724,2023-02-22,23.08,CMP-0091
DON-000527,DNR-07040,2025-12-23,8533.82,CMP-0040
DON-000528,DNR-09143,2025-09-28,450.94,CMP-0075
DON-000529,DNR-07965,2025-06-19,53.36,CMP-0097
DON-000530,DNR-08315,2025-04-25,134.11,CMP-0055
DON-000531,DNR-03678,2023-05-10,54.52,CMP-0007
DON-000532,DNR-04258,2024-02-28,10328.35,CMP-0024
DON-000533,DNR-02957,2025-06-14,60.71,CMP-0011
DON-000534,DNR-06914,2023-07-22,1764.9,CMP-0001
DON-000535,DNR-01975,2021-12-25,46.48,CMP-0092
DON-000536,DNR-00164,2024-08-24,28.34,CMP-0014
DON-000537,DNR-09928,2021-07-22,55.22,CMP-0055
DON-000538,DNR-03994,2025-10-24,9963.86,CMP-0084
DON-000539,DNR-00279,2025-10-28,5479.57,CMP-0086
DON-000540,DNR-05668,2023-11-12,101.77,CMP-0020
DON-000541,DNR-02848,2024-04-11,26.97,CMP-0054
DON-000542,DNR-07708,2025-06-10,41.75,CMP-0059
DON-000543,DNR-06123,2024-10-02,36.04,CMP-0099
DON-000544,DNR-09962,2024-10-27,15.84,CMP-0039
DON-000545,DNR-00138,2022-06-29,77.0,CMP-0061
DON-000546,DNR-03330,2023-06-28,21.47,CMP-0099
DON-000547,DNR-08582,2023-07-07,221.84,CMP-0089
DON-000548,DNR-06242,2025-09-25,229.95,CMP-0088
DON-000549,DNR-03757,2024-12-31,132.35,CMP-0072
DON-000550,DNR-08436,2025-02-25,105.15,CMP-0032
DON-000551,DNR-08849,2022-06-08,48.63,CMP-0087
DON-000552,DNR-09547,2025-05-16,98.65,CMP-0018
DON-000553,DNR-01100,2025-06-22,92.66,CMP-0086
DON-000554,DNR-01050,2025-10-15,69.03,CMP-0021
DON-000555,DNR-08234,2025-02-12,81.57,CMP-0004
DON-000556,DNR-03426,2025-05-08,44.64,CMP-0030
DON-000557,DNR-06428,2025-11-21,346.67,CMP-0062
DON-000558,DNR-02871,2023-12-08,32.16,CMP-0054
DON-000559,DNR-05348,2025-01-20,13370.12,CMP-0044
DON-000560,DNR-00167,2023-12-30,71.55,CMP-0079
DON-000561,DNR-00807,2025-06-13,69.76,CMP-0036
DON-000562,DNR-00506,2023-07-26,29.68,CMP-0082
DON-000563,DNR-03243,2025-03-19,364.06,CMP-0020
DON-000564,DNR-04112,2024-05-27,72.03,CMP-0089
DON-000565,DNR-05408,2023-05-12,18.83,CMP-0081
DON-000566,DNR-05609,2025-07-27,431.33,CMP-0094
DON-000567,DNR-04089,2024-04-29,55.12,CMP-0072
DON-000568,DNR-01010,2025-01-23,8002.02,CMP-0017
DON-000569,DNR-06522,2023-09-26,86.43,CMP-0080
DON-000570,DNR-04786,2025-09-24,16.5,CMP-0046
DON-000571,DNR-02622,2025-11-18,975.92,CMP-0065
DON-000572,DNR-02773,2021-12-11,129.53,CMP-0016
DON-000573,DNR-04531,2024-12-22,4934.65,CMP-0064
DON-000574,DNR-06778,2025-07-17,32.15,CMP-0093
DON-000575,DNR-01391,2024-07-26,276.19,CMP-0045
DON-000576,DNR-02256,2025-06-02,166.61,CMP-0018
DON-000577,DNR-06337,2025-03-06,362.2,CMP-0085
DON-000578,DNR-04406,2025-12-21,1832.82,CMP-0004
DON-000579,DNR-02147,2025-12-24,87.03,CMP-0075
DON-000580,DNR-04858,2022-06-05,77.02,CMP-0033
DON-000581,DNR-05241,2023-10-31,82.79,CMP-0053
DON-000582,DNR-06474,2021-07-26,195.09,CMP-0070
DON-000583,DNR-08783,2025-07-27,40.59,CMP-0100
DON-000584,DNR-00557,2025-11-01,440.33,CMP-0090
DON-000585,DNR-06022,2025-12-30,46.03,CMP-0057
DON-000586,DNR-08448,2024-02-15,1845.65,CMP-0027
DON-000587,DNR-09246,2025-12-24,2068.61,CMP-0047
DON-000588,DNR-09686,2025-08-14,82.64,CMP-0015
DON-000589,DNR-09490,2025-06-16,23.88,CMP-0059
DON-000590,DNR-00503,2024-11-06,10188.68,CMP-0072
DON-000591,DNR-05361,2025-11-13,13.09,CMP-0068
DON-000592,DNR-08073,2024-10-20,94.24,CMP-0018
DON-000593,DNR-00012,2025-12-20,4356.51,CMP-0029
DON-000594,DNR-03518,2025-10-25,700.4,CMP-0009
DON-000595,DNR-02588,2021-09-24,331.14,CMP-0055
DON-000596,DNR-06489,2025-09-12,29.79,CMP-0021
DON-000597,DNR-00286,2024-11-06,16524.83,CMP-0029
DON-000598,DNR-04838,2025-05-13,98.82,CMP-0049
DON-000599,DNR-05925,2023-09-13,51.4,CMP-0013
DON-000600,DNR-09492,2025-12-17,41.28,CMP-0085
DON-000601,DNR-05341,2025-06-06,435.6,CMP-0025
DON-000602,DNR-09650,2025-11-08,13.06,CMP-0034
DON-000603,DNR-06408,2024-09-25,31.96,CMP-0051
DON-000604,DNR-04117,2025-11-30,76.84,CMP-0044
DON-000605,DNR-04433,2025-11-16,8995.52,CMP-0084
DON-000606,DNR-08728,2023-10-20,196.43,CMP-0085
DON-000607,DNR-00821,2025-10-06,97.13,CMP-0055
DON-000608,DNR-08746,2025-05-19,1052.27,CMP-0021
DON-000609,DNR-05416,2025-08-18,773.2,CMP-0076
DON-000610,DNR-02886,2025-10-25,267.83,CMP-0041
DON-000611,DNR-04459,2025-09-20,457.83,CMP-0088
DON-000612,DNR-00536,2025-09-24,37.53,CMP-0012
DON-000613,DNR-04815,2024-03-30,38.39,CMP-0060
DON-000614,DNR-00213,2021-06-27,92.47,CMP-0086
DON-000615,DNR-00911,2022-01-10,56.71,CMP-0041
DON-000616,DNR-04222,2024-11-12,78.24,CMP-0030
DON-000617,DNR-05064,2025-09-27,31.96,CMP-0052
DON-000618,DNR-09380,2022-08-03,354.49,CMP-0005
DON-000619,DNR-09085,2025-10-30,28.96,CMP-0074
DON-000620,DNR-08703,2025-10-24,1255.93,CMP-0009
DON-000621,DNR-08580,2023-08-22,28.1,CMP-0002
DON-000622,DNR-05737,2024-10-26,69.43,CMP-0082
DON-000623,DNR-04148,2025-08-04,170.06,CMP-0081
DON-000624,DNR-01111,2023-01-12,91.27,CMP-0084
DON-000625,DNR-00686,2024-02-26,340.47,CMP-0096
DON-000626,DNR-00236,2025-11-09,69.56,CMP-0037
DON-000627,DNR-01034,2024-08-19,50.36,CMP-0080
DON-000628,DNR-09661,2024-09-13,191.31,CMP-0099
DON-000629,DNR-02286,2022-06-07,73.87,CMP-0087
DON-000630,DNR-06861,2025-10-03,48.72,CMP-0081
DON-000631,DNR-06345,2024-08-11,8494.66,CMP-0068
DON-000632,DNR-09458,2023-01-03,9014.59,CMP-0010
DON-000633,DNR-03310,2024-11-11,29.12,CMP-0079
DON-000634,DNR-07707,2025-11-08,51.5,CMP-0038
DON-000635,DNR-03186,2024-02-08,55.95,CMP-0053
DON-000636,DNR-03913,2024-12-16,61.16,CMP-0027
DON-000637,DNR-07336,2025-12-01,44.63,CMP-0049
DON-000638,DNR-03971,2025-04-14,2085.02,CMP-0001
DON-000639,DNR-07732,2022-01-19,37.8,CMP-0011
DON-000640,DNR-09027,2024-05-07,30.09,CMP-0014
DON-000641,DNR-01273,2025-08-23,47.35,CMP-0044
DON-000642,DNR-07172,2025-03-09,50.71,CMP-0010
DON-000643,DNR-09715,2025-08-20,2064.47,CMP-0086
DON-000644,DNR-09154,2025-03-07,78.69,CMP-0030
DON-000645,DNR-00968,2022-12-31,98.43,CMP-0057
DON-000646,DNR-05237,2025-04-30,42.18,CMP-0080
DON-000647,DNR-03043,2024-04-10,34779.84,CMP-0002
DON-000648,DNR-03428,2025-03-01,49.41,CMP-0068
DON-000649,DNR-07900,2023-08-26,6149.02,CMP-0083
DON-000650,DNR-02782,2024-01-10,288.86,CMP-0023
DON-000651,DNR-06194,2025-03-31,89.24,CMP-0009
DON-000652,DNR-03103,2025-03-28,85.74,CMP-0062
DON-000653,DNR-04240,2025-03-06,72.49,CMP-0040
DON-000654,DNR-05184,2024-03-27,78.9,CMP-0046
DON-000655,DNR-07265,2025-02-21,1094.34,CMP-0067
DON-000656,DNR-08714,2025-11-02,1146.28,CMP-0093
DON-000657,DNR-06870,2025-11-12,14.37,CMP-0015
DON-000658,DNR-08530,2023-09-15,2023.8,CMP-0014
DON-000659,DNR-01839,2023-06-17,290.53,CMP-0032
DON-000660,DNR-03805,2025-02-06,51.4,CMP-0037
DON-000661,DNR-06889,2025-03-04,1798.02,CMP-0008
DON-000662,DNR-06779,2025-09-12,495.96,CMP-0002
DON-000663,DNR-09970,2025-07-28,76.17,CMP-0009
DON-000664,DNR-09551,2023-07-23,39.12,CMP-0008
DON-000665,DNR-02908,2025-04-01,95.78,CMP-0007
DON-000666,DNR-04074,2024-09-06,459.98,CMP-0049
DON-000667,DNR-03322,2025-01-13,2789.93,CMP-0027
DON-000668,DNR-08856,2025-03-24,1931.93,CMP-0039
DON-000669,DNR-05892,2024-12-01,38.89,CMP-0007
DON-000670,DNR-05555,2024-07-27,89.26,CMP-0044
DON-000671,DNR-07709,2025-08-26,9416.39,CMP-0082
DON-000672,DNR-02187,2024-08-15,58.95,CMP-0082
DON-000673,DNR-03319,2023-02-04,2490.74,CMP-0095
DON-000674,DNR-02382,2024-09-06,19.91,CMP-0068
DON-000675,DNR-06385,2022-08-23,7294.94,CMP-0089
DON-000676,DNR-08377,2025-12-28,94.2,CMP-0095
DON-000677,DNR-04112,2025-03-06,82.49,CMP-0028
DON-000678,DNR-07691,2023-09-16,60.09,CMP-0084
DON-000679,DNR-04573,2024-02-19,5822.53,CMP-0057
DON-000680,DNR-03038,2025-03-29,61.37,CMP-0025
DON-000681,DNR-02013,2025-06-17,61.47,CMP-0036
DON-000682,DNR-01480,2025-07-14,485.2,CMP-0090
DON-000683,DNR-03653,2023-02-22,72.75,CMP-0098
DON-000684,DNR-06419,2022-06-01,9364.42,CMP-0088
DON-000685,DNR-09499,2025-01-27,137.92,CMP-0065
DON-000686,DNR-05907,2025-03-02,35.04,CMP-0070
DON-000687,DNR-02691,2024-11-19,57.69,CMP-0031
DON-000688,DNR-01402,2025-03-24,120.47,CMP-0030
DON-000689,DNR-05688,2023-04-30,28.27,CMP-0021
DON-000690,DNR-08276,2023-11-10,27.17,CMP-0086
DON-000691,DNR-04961,2025-08-01,98.55,CMP-0075
DON-000692,DNR-08957,2023-10-30,19.02,CMP-0065
DON-000693,DNR-09572,2025-10-30,22.54,CMP-0025
DON-000694,DNR-02421,2025-11-24,123.87,CMP-0054
DON-000695,DNR-02829,2024-07-19,58.26,CMP-0050
DON-000696,DNR-04787,2025-09-25,49.44,CMP-0007
DON-000697,DNR-08583,2025-07-16,61.9,CMP-0047
DON-000698,DNR-08920,2024-03-11,63.82,CMP-0084
DON-000699,DNR-04743,2023-06-16,88.76,CMP-0028
DON-000700,DNR-06438,2025-07-17,28.21,CMP-0003
DON-000701,DNR-09079,2023-05-13,19.28,CMP-0021
DON-000702,DNR-06458,2024-12-15,11.29,CMP-0027
DON-000703,DNR-06640,2025-09-22,56.4,CMP-0037
DON-000704,DNR-08186,2023-09-30,66.85,CMP-0056
DON-000705,DNR-03925,2023-07-08,8605.72,CMP-0091
DON-000706,DNR-03647,2024-06-24,6489.71,CMP-0013
DON-000707,DNR-01001,2023-05-28,31.14,CMP-0049
DON-000708,DNR-07071,2023-12-02,2442.19,CMP-0068
DON-000709,DNR-04492,2025-06-27,222.41,CMP-0038
DON-000710,DNR-00044,2025-12-10,50.83,CMP-0049
DON-000711,DNR-02495,2024-10-13,240.8,CMP-0098
DON-000712,DNR-01706,2024-07-19,57.43,CMP-0011
DON-000713,DNR-00597,2025-02-19,409.65,CMP-0096
DON-000714,DNR-00717,2025-11-05,15.41,CMP-0050
DON-000715,DNR-00101,2024-12-29,11.58,CMP-0014
DON-000716,DNR-07245,2024-12-06,40.2,CMP-0066
DON-000717,DNR-01736,2025-09-01,22388.99,CMP-0018
DON-000718,DNR-05117,2024-08-15,2742.19,CMP-0004
DON-000719,DNR-06823,2023-12-21,59.11,CMP-0037
DON-000720,DNR-05234,2024-04-16,188.34,CMP-0019
DON-000721,DNR-01248,2025-08-27,88.74,CMP-0088
DON-000722,DNR-04487,2021-11-20,409.67,CMP-0074
DON-000723,DNR-03196,2024-05-27,3027.73,CMP-0033
DON-000724,DNR-00230,2025-11-18,16.09,CMP-0002
DON-000725,DNR-07604,2025-07-07,56.42,CMP-0004
DON-000726,DNR-02768,2024-01-21,12.3,CMP-0045
DON-000727,DNR-00499,2025-07-07,4620.35,CMP-0013
DON-000728,DNR-04139,2025-11-28,93.71,CMP-0085
DON-000729,DNR-03264,2025-11-02,1659.56,CMP-0098
DON-000730,DNR-01321,2023-04-26,78.43,CMP-0046
DON-000731,DNR-04186,2025-12-23,168.28,CMP-0071
DON-000732,DNR-02718,2023-07-26,331.6,CMP-0021
DON-000733,DNR-00095,2025-06-24,70.43,CMP-0071
DON-000734,DNR-01184,2023-12-30,172.4,CMP-0066
DON-000735,DNR-09610,2025-07-23,19.96,CMP-0057
DON-000736,DNR-06431,2024-07-01,3884.76,CMP-0021
DON-000737,DNR-06834,2025-10-07,40.07,CMP-0006
DON-000738,DNR-05368,2024-05-17,30.52,CMP-0092
DON-000739,DNR-02227,2022-12-10,340.06,CMP-0030
DON-000740,DNR-09844,2023-02-09,32.24,CMP-0089
DON-000741,DNR-02766,2025-09-07,78.01,CMP-0063
DON-000742,DNR-04106,2025-09-20,23.68,CMP-0031
DON-000743,DNR-09194,2022-07-25,13139.88,CMP-0037
DON-000744,DNR-04845,2021-05-29,472.65,CMP-0087
DON-000745,DNR-03801,2024-01-11,41.93,CMP-0027
DON-000746,DNR-09767,2025-08-01,75.82,CMP-0097
DON-000747,DNR-05839,2025-10-22,27.2,CMP-0004
DON-000748,DNR-08565,2025-06-24,83.9,CMP-0037
DON-000749,DNR-09120,2025-03-07,84.65,CMP-0076
DON-000750,DNR-00767,2025-06-17,11.83,CMP-0008
DON-000751,DNR-04463,2025-05-06,54.6,CMP-0014
DON-000752,DNR-05482,2025-11-20,38.35,CMP-0072
DON-000753,DNR-02053,2025-11-25,53.94,CMP-0014
DON-000754,DNR-00973,2025-06-20,32.78,CMP-0033
DON-000755,DNR-07710,2025-04-06,61.12,CMP-0089
DON-000756,DNR-01176,2025-12-08,94.57,CMP-0092
DON-000757,DNR-00162,2021-10-23,33.06,CMP-0051
DON-000758,DNR-08649,2025-09-06,92.38,CMP-0068
DON-000759,DNR-06491,2025-11-29,53.81,CMP-0027
DON-000760,DNR-07846,2025-08-30,7916.96,CMP-0077
DON-000761,DNR-06200,2025-04-24,4081.85,CMP-0001
DON-000762,DNR-07250,2023-10-02,44.06,CMP-0008
DON-000763,DNR-04788,2025-11-19,287.99,CMP-0014
DON-000764,DNR-02425,2024-07-13,5804.12,CMP-0070
DON-000765,DNR-00026,2023-09-06,63.48,CMP-0065
DON-000766,DNR-02521,2025-05-25,153.1,CMP-0069
DON-000767,DNR-09595,2025-12-16,15896.86,CMP-0040
DON-000768,DNR-03539,2025-11-03,42.85,CMP-0052
DON-000769,DNR-00299,2022-12-22,79.67,CMP-0043
DON-000770,DNR-07916,2024-09-10,72.09,CMP-0056
DON-000771,DNR-06861,2025-04-03,2370.64,CMP-0028
DON-000772,DNR-01617,2025-12-15,52.29,CMP-0009
DON-000773,DNR-07536,2025-08-04,85.08,CMP-0071
DON-000774,DNR-01099,2024-07-22,53.87,CMP-0035
DON-000775,DNR-02568,2025-05-17,478.72,CMP-0030
DON-000776,DNR-03608,2022-07-16,66.17,CMP-0046
DON-000777,DNR-03938,2025-06-03,72.84,CMP-0051
DON-000778,DNR-00685,2025-09-13,98.35,CMP-0025
DON-000779,DNR-02963,2025-10-19,451.87,CMP-0038
DON-000780,DNR-00495,2023-03-13,65.75,CMP-0078
DON-000781,DNR-08010,2025-11-20,282.12,CMP-0043
DON-000782,DNR-04462,2025-07-14,70.48,CMP-0084
DON-000783,DNR-07366,2025-05-06,78.48,CMP-0079
DON-000784,DNR-00653,2025-12-25,1417.64,CMP-0009
DON-000785,DNR-09883,2025-10-06,81.27,CMP-0044
DON-000786,DNR-09421,2024-11-06,9485.18,CMP-0030
DON-000787,DNR-09988,2024-09-13,1393.88,CMP-0005
DON-000788,DNR-03287,2025-03-31,52.31,CMP-0052
DON-000789,DNR-08871,2025-10-14,93.03,CMP-0067
DON-000790,DNR-00331,2024-08-13,382.3,CMP-0064
DON-000791,DNR-05141,2023-10-25,35.01,CMP-0028
DON-000792,DNR-00520,2024-07-26,464.76,CMP-0014
DON-000793,DNR-08239,2025-11-04,282.53,CMP-0059
DON-000794,DNR-01120,2025-08-10,481.16,CMP-0074
DON-000795,DNR-09637,2021-08-29,55.57,CMP-0024
DON-000796,DNR-03795,2023-09-10,78.69,CMP-0016
DON-000797,DNR-00526,2022-07-08,39.86,CMP-0072
DON-000798,DNR-06875,2025-07-17,720.75,CMP-0019
DON-000799,DNR-06309,2024-02-21,377.7,CMP-0071
DON-000800,DNR-01093,2025-06-30,2182.03,CMP-0076
DON-000801,DNR-01928,2024-11-07,21387.91,CMP-0098
DON-000802,DNR-09212,2025-11-13,68.37,CMP-0034
DON-000803,DNR-09461,2025-08-23,89.13,CMP-0004
DON-000804,DNR-08681,2022-11-10,3398.09,CMP-0090
DON-000805,DNR-05697,2025-03-22,9994.19,CMP-0100
DON-000806,DNR-05485,2025-03-17,74.19,CMP-0008
DON-000807,DNR-04557,2025-09-26,47.47,CMP-0016
DON-000808,DNR-08678,2025-09-24,46.32,CMP-0064
DON-000809,DNR-00358,2025-09-02,274.08,CMP-0080
DON-000810,DNR-04186,2024-08-18,92.98,CMP-0013
DON-000811,DNR-04440,2023-09-05,15.32,CMP-0094
DON-000812,DNR-04453,2021-06-14,247.84,CMP-0006
DON-000813,DNR-02442,2025-09-22,497.94,CMP-0007
DON-000814,DNR-06928,2023-12-17,580.7,CMP-0099
DON-000815,DNR-09950,2024-03-09,47.0,CMP-0095
DON-000816,DNR-02644,2023-10-23,37316.38,CMP-0065
DON-000817,DNR-05410,2023-07-19,93.15,CMP-0096
DON-000818,DNR-04381,2022-10-17,1922.36,CMP-0074
DON-000819,DNR-09818,2024-11-11,45066.15,CMP-0048
DON-000820,DNR-01883,2025-11-03,27.54,CMP-0053
DON-000821,DNR-06683,2025-05-07,228.68,CMP-0036
DON-000822,DNR-07297,2025-12-13,1517.46,CMP-0060
DON-000823,DNR-09180,2025-01-01,47850.61,CMP-0062
DON-000824,DNR-01097,2024-08-10,8475.32,CMP-0042
DON-000825,DNR-03073,2024-12-06,157.15,CMP-0083
DON-000826,DNR-09669,2024-06-15,377.28,CMP-0064
DON-000827,DNR-07530,2022-12-08,27.55,CMP-0052
DON-000828,DNR-00034,2025-10-28,52.79,CMP-0029
DON-000829,DNR-00329,2024-03-19,93.23,CMP-0045
DON-000830,DNR-06178,2021-12-19,20.88,CMP-0013
DON-000831,DNR-06702,2025-11-23,285.94,CMP-0019
DON-000832,DNR-07870,2021-11-11,99.16,CMP-0058
DON-000833,DNR-09432,2025-09-01,48.7,CMP-0095
DON-000834,DNR-05338,2023-02-11,81.71,CMP-0038
DON-000835,DNR-02924,2025-01-19,1994.2,CMP-0093
DON-000836,DNR-09954,2023-09-01,28.96,CMP-0071
DON-000837,DNR-01650,2025-09-29,262.88,CMP-0051
DON-000838,DNR-02220,2022-07-06,275.36,CMP-0019
DON-000839,DNR-05698,2023-05-20,16.47,CMP-0082
DON-000840,DNR-03804,2025-10-25,55.92,CMP-0054
DON-000841,DNR-04469,2025-08-02,47.67,CMP-0037
DON-000842,DNR-06291,2025-11-28,1524.75,CMP-0084
DON-000843,DNR-00735,2025-10-26,2439.56,CMP-0080
DON-000844,DNR-00352,2024-03-15,17648.91,CMP-0014
DON-000845,DNR-05248,2026-01-01,69.68,CMP-0024
DON-000846,DNR-06437,2025-12-19,33.16,CMP-0090
DON-000847,DNR-07722,2022-12-08,22.16,CMP-0099
DON-000848,DNR-00909,2025-12-21,49.19,CMP-0042
DON-000849,DNR-04694,2022-07-12,76.23,CMP-0023
DON-000850,DNR-04551,2025-01-22,68.67,CMP-0089
DON-000851,DNR-06749,2025-08-06,40.14,CMP-0090
DON-000852,DNR-02731,2023-12-10,465.4,CMP-0060
DON-000853,DNR-09014,2025-08-07,59.86,CMP-0009
DON-000854,DNR-03929,2024-06-12,39.96,CMP-0029
DON-000855,DNR-03061,2022-05-18,79.82,CMP-0057
DON-000856,DNR-09141,2025-08-06,42.12,CMP-0048
DON-000857,DNR-02186,2023-05-05,20.72,CMP-0057
DON-000858,DNR-00183,2025-11-09,3803.92,CMP-0047
DON-000859,DNR-08155,2023-03-31,96.12,CMP-0080
DON-000860,DNR-06120,2024-06-10,5840.23,CMP-0069
DON-000861,DNR-08073,2023-04-20,21.4,CMP-0025
DON-000862,DNR-05631,2025-12-08,6073.45,CMP-0090
DON-000863,DNR-08949,2025-08-10,93.95,CMP-0041
DON-000864,DNR-09197,2023-11-30,88.68,CMP-0032
DON-000865,DNR-05139,2025-11-18,44.46,CMP-0024
DON-000866,DNR-05485,2025-02-23,17.87,CMP-0098
DON-000867,DNR-09624,2025-07-01,42.69,CMP-0075
DON-000868,DNR-03290,2024-07-09,200.19,CMP-0043
DON-000869,DNR-03570,2025-10-31,169.06,CMP-0026
DON-000870,DNR-04377,2025-10-16,422.89,CMP-0043
DON-000871,DNR-08683,2025-05-20,1477.45,CMP-0009
DON-000872,DNR-08070,2024-09-30,20.08,CMP-0035
DON-000873,DNR-06831,2025-12-02,71.49,CMP-0010
DON-000874,DNR-05241,2022-02-04,2109.06,CMP-0056
DON-000875,DNR-05495,2025-04-01,22.7,CMP-0087
DON-000876,DNR-04288,2025-08-03,76.73,CMP-0066
DON-000877,DNR-01553,2024-08-24,57.52,CMP-0014
DON-000878,DNR-02750,2024-12-04,7345.14,CMP-0010
DON-000879,DNR-09149,2025-10-05,79.7,CMP-0072
DON-000880,DNR-09849,2024-11-17,79.12,CMP-0039
DON-000881,DNR-09074,2025-09-24,445.81,CMP-0094
DON-000882,DNR-01957,2022-08-07,306.13,CMP-0063
DON-000883,DNR-09855,2025-07-01,11.28,CMP-0003
DON-000884,DNR-05303,2024-10-28,63.35,CMP-0002
DON-000885,DNR-05402,2025-12-18,20.87,CMP-0003
DON-000886,DNR-03156,2023-10-30,85.54,CMP-0044
DON-000887,DNR-00547,2025-08-02,42345.32,CMP-0015
DON-000888,DNR-00791,2024-02-26,95.4,CMP-0029
DON-000889,DNR-05592,2025-11-06,5423.03,CMP-0085
DON-000890,DNR-07080,2025-11-30,67.13,CMP-0014
DON-000891,DNR-03866,2024-04-16,73.15,CMP-0073
DON-000892,DNR-04972,2024-02-28,22.34,CMP-0082
DON-000893,DNR-01231,2025-02-27,452.04,CMP-0056
